ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,hour,time_of_day
2023-12-29 09:37:11+00:00,ios,229477,US,73.85.101.89,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,,,,,,,,clickrow,trackdone,True,False,False,1703842402,False,9,morning
2023-12-29 09:37:15+00:00,ios,2278,US,73.85.101.89,Diet Mountain Dew,Lana Del Rey,Born To Die – Paradise Edition,spotify:track:6BFnRhvKCclDQOajt8dBGi,,,,,,,,trackdone,endplay,True,True,False,1703842632,False,9,morning
2023-12-29 11:46:30+00:00,ios,42453,US,172.58.130.26,Torn,Natalie Imbruglia,Left Of The Middle,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,,,,,,,,clickrow,endplay,True,True,False,1703842635,False,11,morning
2023-12-29 11:50:00+00:00,ios,210240,US,172.58.130.26,Easily,Bruno Major,A Song For Every Moon,spotify:track:0RnxpSzxzwZgFQ0NahQr9K,,,,,,,,playbtn,trackdone,True,False,False,1703850391,False,11,morning
2023-12-29 11:53:54+00:00,ios,233720,US,172.58.130.26,Slipping Through My Fingers,ABBA,The Visitors,spotify:track:6TvxPS4fj4LUdjw2es4g21,,,,,,,,trackdone,trackdone,True,False,False,1703850600,False,11,morning
2023-12-29 11:56:25+00:00,ios,150620,US,172.58.130.26,Wurli,Dominic Fike,What Could Possibly Go Wrong,spotify:track:5MSshyHGM9ajWSEoBcR0jv,,,,,,,,trackdone,trackdone,True,False,False,1703850835,False,11,morning
2023-12-29 11:57:45+00:00,ios,79989,US,172.58.130.26,Intolewd,Matt Maltese,Krystal,spotify:track:79rfskJwK9NLN3p5cdccth,,,,,,,,trackdone,trackdone,True,False,False,1703850986,False,11,morning
2024-01-01 06:03:11+00:00,ios,25021,US,12.1.132.2,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,trackdone,endplay,True,True,False,1704075071,False,6,morning
2024-01-01 06:06:24+00:00,ios,155416,US,12.1.132.2,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,trackdone,True,False,False,1704088991,False,6,morning
2024-01-01 06:06:38+00:00,ios,12382,US,12.1.132.2,Wonderland,Taylor Swift,1989,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,,,,,,,,trackdone,endplay,True,True,False,1704089185,False,6,morning
2024-01-01 06:08:08+00:00,ios,90560,US,12.1.132.2,"GONE, GONE / THANK YOU","Tyler, The Creator",IGOR,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,,,,,,,,clickrow,endplay,True,True,False,1704089199,False,6,morning
2024-01-01 06:08:26+00:00,ios,17749,US,12.1.132.2,Angels (feat. Saba),Chance the Rapper,Coloring Book,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,,,,,,,,clickrow,endplay,True,True,False,1704089289,False,6,morning
2024-01-01 06:08:34+00:00,ios,7829,US,12.1.132.2,Truly Madly Deeply - Recorded at Spotify Studios NYC,Yoke Lore,Spotify Singles,spotify:track:0ApIlfcdY0hVdVEVUyS2Zf,,,,,,,,clickrow,endplay,True,True,False,1704089307,False,6,morning
2024-01-01 06:10:55+00:00,ios,140821,US,12.1.132.2,Falling Behind,Laufey,Everything I Know About Love,spotify:track:4KGGeE7RJsgLNZmnxGFlOj,,,,,,,,clickrow,endplay,False,True,False,1704089315,False,6,morning
2024-01-01 06:13:16+00:00,ios,140778,US,12.1.132.2,Again (feat. XXXTENTACION),Noah Cyrus,Again (feat. XXXTENTACION),spotify:track:2S2od3hT7ceytw7d1pTRuE,,,,,,,,clickrow,endplay,True,True,False,1704089456,False,6,morning
2024-01-01 06:17:07+00:00,ios,232186,US,12.1.132.2,All The Stars (with SZA),Kendrick Lamar,Black Panther The Album Music From And Inspired By,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,,,,,,,,clickrow,trackdone,True,False,False,1704089597,False,6,morning
2024-01-01 06:18:27+00:00,ios,78140,US,12.1.132.2,Say It (feat. Tove Lo),Flume,Skin,spotify:track:5aOpzm8W8zysk4asB9hxJw,,,,,,,,trackdone,fwdbtn,True,True,False,1704089828,False,6,morning
2024-01-01 06:19:05+00:00,ios,37824,US,12.1.132.2,Mr. Saxobeat - Radio Edit,Alexandra Stan,Come Into My World,spotify:track:5E6CDAxnBqc9V9Y6t5wTUE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704089908,False,6,morning
2024-01-01 06:19:16+00:00,ios,11711,US,12.1.132.2,Can't Remember to Forget You (feat. Rihanna),Shakira,Shakira. (Expanded Edition),spotify:track:2Sh4sAOfnSHEVKFyysxzat,,,,,,,,fwdbtn,endplay,True,True,False,1704089946,False,6,morning
2024-01-01 06:19:22+00:00,ios,5077,US,12.1.132.2,For the First Time,Mac DeMarco,This Old Dog,spotify:track:2R4AlwtrrkMaRKojcTIzmL,,,,,,,,playbtn,endplay,True,True,False,1704089957,False,6,morning
2024-01-01 06:19:42+00:00,ios,20095,US,12.1.132.2,Congratulations (feat. Bilal),Mac Miller,The Divine Feminine,spotify:track:1OubIZ0ARYCUq5kceYUQiO,,,,,,,,clickrow,endplay,True,True,False,1704089963,False,6,morning
2024-01-01 06:19:46+00:00,ios,3946,US,12.1.132.2,Dang! (feat. Anderson .Paak),Mac Miller,The Divine Feminine,spotify:track:5iUQMwxUPdJBFeGkePtM66,,,,,,,,clickrow,endplay,False,True,False,1704089983,False,6,morning
2024-01-01 06:19:52+00:00,ios,5973,US,12.1.132.2,Stay,Mac Miller,The Divine Feminine,spotify:track:4brX8MJs5hxErgq48f9REO,,,,,,,,clickrow,endplay,False,True,False,1704089987,False,6,morning
2024-01-01 06:22:17+00:00,ios,144405,US,12.1.132.2,Cinderella (feat. Ty Dolla $ign),Mac Miller,The Divine Feminine,spotify:track:2lpygKqzPFtItQ4ss3cgfb,,,,,,,,clickrow,endplay,False,True,False,1704089993,False,6,morning
2024-01-01 06:23:58+00:00,ios,100927,US,12.1.132.2,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),spotify:track:3ZaEs1O8BG581qYPHpQ8d6,,,,,,,,clickrow,endplay,True,True,False,1704090138,False,6,morning
2024-01-01 06:28:12+00:00,ios,255653,US,12.1.132.2,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,,,,,,,,clickrow,trackdone,True,False,False,1704090239,False,6,morning
2024-01-03 09:20:23+00:00,ios,225862,US,172.59.200.16,Mood Ring,Lorde,Solar Power,spotify:track:7rb4dcBfW0m1LQQcDCh4Hv,,,,,,,,clickrow,trackdone,False,False,False,1704273393,False,9,morning
2024-01-03 09:23:35+00:00,ios,190234,US,172.59.200.16,Memory Box,Peter Cat Recording Co.,Bismillah,spotify:track:024nqC9O76nvAuIWtQGdQy,,,,,,,,trackdone,endplay,False,True,False,1704273624,False,9,morning
2024-01-03 09:25:57+00:00,ios,142829,US,172.59.200.16,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,trackdone,True,False,False,1704273816,False,9,morning
2024-01-03 09:26:06+00:00,ios,7539,US,172.59.200.16,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,,,,,,,,trackdone,endplay,True,True,False,1704273958,False,9,morning
2024-01-03 09:28:54+00:00,ios,167509,US,172.59.200.16,Va Va Voom,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:0hryQREzBC0mF9RpewiQw4,,,,,,,,clickrow,endplay,True,True,False,1704273967,False,9,morning
2024-01-03 09:30:15+00:00,ios,80874,US,172.59.200.16,The Way,Ariana Grande,Yours Truly,spotify:track:06EL94D0TA27Ik0Ke5usbj,,,,,,,,clickrow,endplay,True,True,False,1704274135,False,9,morning
2024-01-03 09:31:03+00:00,ios,47701,US,172.59.200.16,We Run This,Missy Elliott,The Cookbook,spotify:track:4eXPHUMhVBynyIRNZEn4G2,,,,,,,,clickrow,endplay,True,True,False,1704274216,False,9,morning
2024-01-03 09:33:36+00:00,ios,153130,US,172.59.200.16,Para Enamorarte,CNCO,Primera Cita,spotify:track:3B21fRFqPLmTd9zAlK0I8A,,,,,,,,clickrow,endplay,True,True,False,1704274264,False,9,morning
2024-01-03 09:35:59+00:00,ios,133418,US,172.59.201.30,De Vuelta Pa' La Vuelta,Daddy Yankee,De Vuelta Pa' La Vuelta,spotify:track:7AUhck1sPy11OExQmDDx4P,,,,,,,,clickrow,logout,False,False,False,1704274417,False,9,morning
2024-01-03 10:50:50+00:00,ios,145941,US,172.59.201.30,Memory Box,Peter Cat Recording Co.,Bismillah,spotify:track:024nqC9O76nvAuIWtQGdQy,,,,,,,,clickrow,endplay,False,True,False,1704278905,False,10,morning
2024-01-03 10:51:47+00:00,ios,56042,US,172.59.201.30,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,endplay,True,True,False,1704279051,False,10,morning
2024-01-03 10:51:47+00:00,ios,725,US,172.59.201.30,End Game,Taylor Swift,reputation,spotify:track:2x0WlnmfG39ZuDmstl9xfX,,,,,,,,clickrow,endplay,True,True,False,1704279107,False,10,morning
2024-01-03 10:51:48+00:00,ios,746,US,172.59.201.30,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,clickrow,endplay,True,True,False,1704279108,False,10,morning
2024-01-03 10:55:23+00:00,ios,188416,US,172.59.201.30,Mastermind,Taylor Swift,Midnights,spotify:track:7FmYn9e7KHMXcxqGSj9LjH,,,,,,,,clickrow,endplay,True,True,False,1704279109,False,10,morning
2024-01-03 10:59:32+00:00,ios,233626,US,172.59.201.30,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,clickrow,trackdone,True,False,False,1704279324,False,10,morning
2024-01-03 11:00:09+00:00,ios,35633,US,172.59.201.30,Va Va Voom,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:0hryQREzBC0mF9RpewiQw4,,,,,,,,trackdone,fwdbtn,True,True,False,1704279572,False,11,morning
2024-01-03 11:00:17+00:00,ios,7872,US,172.59.201.30,get him back!,Olivia Rodrigo,GUTS,spotify:track:2gyxAWHebV7xPYVxqoi86f,,,,,,,,fwdbtn,endplay,True,True,False,1704279609,False,11,morning
2024-01-03 11:06:14+00:00,ios,47807,US,172.59.201.150,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,endplay,True,True,False,1704279617,False,11,morning
2024-01-03 11:43:02+00:00,ios,68288,US,172.59.201.214,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,endplay,True,True,False,1704279974,False,11,morning
2024-01-03 11:43:04+00:00,ios,2773,US,172.59.201.214,I Know You,Faye Webster,Faye Webster,spotify:track:71BWZa1liIRyUiuJ3MB66o,,,,,,,,playbtn,fwdbtn,True,True,False,1704282182,False,11,morning
2024-01-03 11:43:05+00:00,ios,917,US,172.59.201.214,Pretty Girls,Reneé Rapp,Snow Angel,spotify:track:1dh5DUke1yHJzIF3Sa7nXC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704282185,False,11,morning
2024-01-03 11:45:58+00:00,ios,174065,US,172.59.201.214,sever the blight,hemlocke springs,sever the blight,spotify:track:6HWBhda8t2Q68wg3U8T2lf,,,,,,,,fwdbtn,trackdone,True,False,False,1704282186,False,11,morning
2024-01-03 11:49:09+00:00,ios,190392,US,172.59.201.214,Truly Madly Deeply - Recorded at Spotify Studios NYC,Yoke Lore,Spotify Singles,spotify:track:0ApIlfcdY0hVdVEVUyS2Zf,,,,,,,,trackdone,trackdone,True,False,False,1704282359,False,11,morning
2024-01-06 10:17:38+00:00,ios,3221,US,172.58.129.135,Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,spotify:track:1uigwk5hNV84zRd5YQQRTk,,,,,,,,playbtn,endplay,True,True,False,1704536251,False,10,morning
2024-01-06 10:17:40+00:00,ios,1749,US,172.58.129.135,Without You (feat. Sandro Cavazza),Avicii,AVĪCI - 01,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,,,,,,,,playbtn,fwdbtn,True,True,False,1704536259,False,10,morning
2024-01-06 10:17:41+00:00,ios,682,US,172.58.129.135,Final Song,MØ,Final Song,spotify:track:4qqArAiTPueDxIp7cf87h7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704536261,False,10,morning
2024-01-06 10:17:42+00:00,ios,682,US,172.58.129.135,Ho Hey,The Lumineers,The Lumineers,spotify:track:0W4Kpfp1w2xkY3PrV714B7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704536261,False,10,morning
2024-01-06 10:22:29+00:00,ios,253306,US,172.58.129.135,Good Life,OneRepublic,Waking Up,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,,,,,,,,fwdbtn,trackdone,True,False,False,1704536262,False,10,morning
2024-01-06 10:25:59+00:00,ios,209693,US,172.58.129.135,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,spotify:track:56sxN1yKg1dgOZXBcAHkJG,,,,,,,,trackdone,trackdone,True,False,False,1704536550,False,10,morning
2024-01-06 10:29:29+00:00,ios,209386,US,172.58.129.135,Out of My League,Fitz and The Tantrums,More Than Just a Dream,spotify:track:2AYEOC02WLhUiOoaig2SEH,,,,,,,,trackdone,trackdone,True,False,False,1704536760,False,10,morning
2024-01-06 10:32:38+00:00,ios,188866,US,172.58.129.135,Rollercoaster,Bleachers,Strange Desire,spotify:track:5L95vS64rG1YMIFm1hLjyZ,,,,,,,,trackdone,trackdone,True,False,False,1704536970,False,10,morning
2024-01-06 10:35:31+00:00,ios,172692,US,172.58.129.135,Wonder,Shawn Mendes,Wonder,spotify:track:5KCbr5ndeby4y4ggthdiAb,,,,,,,,trackdone,trackdone,True,False,False,1704537159,False,10,morning
2024-01-06 10:35:41+00:00,ios,7202,US,172.58.129.135,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,,,,,,,,trackdone,fwdbtn,True,True,False,1704537332,False,10,morning
2024-01-06 10:35:44+00:00,ios,3989,US,172.58.129.135,Capsize,FRENSHIP,Truce - EP,spotify:track:2XMTqoHHSH0lvuXrvIEdco,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704537341,False,10,morning
2024-01-06 10:35:46+00:00,ios,1301,US,172.58.129.135,Getaway,Saint Motel,saintmotelevision,spotify:track:0g7UEpNuvLg5NNpwT4eq7n,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704537345,False,10,morning
2024-01-06 10:35:49+00:00,ios,2325,US,172.58.129.135,Counting Stars,OneRepublic,Native,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,,,,,,,,fwdbtn,backbtn,True,True,False,1704537346,False,10,morning
2024-01-06 10:38:49+00:00,ios,181506,US,172.58.129.135,Getaway,Saint Motel,saintmotelevision,spotify:track:0g7UEpNuvLg5NNpwT4eq7n,,,,,,,,backbtn,trackdone,True,False,False,1704537349,False,10,morning
2024-01-06 10:38:51+00:00,ios,393,US,172.58.129.135,Counting Stars,OneRepublic,Native,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,,,,,,,,trackdone,fwdbtn,True,True,False,1704537529,False,10,morning
2024-01-06 10:43:01+00:00,ios,250626,US,172.58.129.135,We Are Young (feat. Janelle Monáe),fun.,Some Nights,spotify:track:7a86XRg84qjasly9f6bPSD,,,,,,,,fwdbtn,trackdone,True,False,False,1704537531,False,10,morning
2024-01-06 10:54:38+00:00,ios,226356,US,172.58.131.248,Human,The Killers,Day & Age - Bonus Tracks,spotify:track:1sTsuZTdANkiFd7T34H3nb,,,,,,,,trackdone,endplay,True,True,False,1704537781,False,10,morning
2024-01-06 10:58:24+00:00,ios,191039,US,172.58.131.248,Mastermind,Taylor Swift,Midnights,spotify:track:7FmYn9e7KHMXcxqGSj9LjH,,,,,,,,playbtn,trackdone,True,False,False,1704538479,False,10,morning
2024-01-06 11:00:03+00:00,ios,98359,US,172.58.131.248,get him back!,Olivia Rodrigo,GUTS,spotify:track:2gyxAWHebV7xPYVxqoi86f,,,,,,,,trackdone,fwdbtn,True,True,False,1704538704,False,11,morning
2024-01-06 11:32:38+00:00,ios,157845,US,172.58.128.211,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,,,,,,,,fwdbtn,fwdbtn,True,True,False,1704538804,False,11,morning
2024-01-06 11:35:03+00:00,ios,146234,US,172.58.128.211,Pretty Girls,Reneé Rapp,Snow Angel,spotify:track:1dh5DUke1yHJzIF3Sa7nXC,,,,,,,,fwdbtn,trackdone,True,False,False,1704540758,False,11,morning
2024-01-06 11:37:28+00:00,ios,143847,US,172.58.128.211,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,,,,,,,,trackdone,endplay,True,True,False,1704540904,False,11,morning
2024-01-06 11:37:29+00:00,ios,661,US,172.58.128.211,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,endplay,True,True,False,1704541049,False,11,morning
2024-01-06 11:41:49+00:00,ios,190898,US,172.58.129.59,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,,,,,clickrow,trackdone,True,False,False,1704541050,False,11,morning
2024-01-06 11:45:18+00:00,ios,184964,US,172.58.129.59,Supercut,Lorde,Melodrama,spotify:track:6K8VQ84MqhsoakN5MjrnVR,,,,,,,,trackdone,fwdbtn,True,True,False,1704541310,False,11,morning
2024-01-08 06:41:24+00:00,ios,44710,US,172.58.120.202,Good Life,OneRepublic,Waking Up,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,,,,,,,,trackdone,logout,True,False,False,1704688439,False,6,morning
2024-01-08 07:38:57+00:00,ios,8234,US,172.58.120.202,Rollercoaster,Bleachers,Strange Desire,spotify:track:5L95vS64rG1YMIFm1hLjyZ,,,,,,,,clickrow,endplay,True,True,False,1704699529,False,7,morning
2024-01-08 07:40:10+00:00,ios,73023,US,172.58.120.202,Va Va Voom,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:0hryQREzBC0mF9RpewiQw4,,,,,,,,clickrow,endplay,True,True,False,1704699538,False,7,morning
2024-01-08 07:40:35+00:00,ios,24768,US,172.58.121.26,My Life Would Suck Without You,Kelly Clarkson,All I Ever Wanted,spotify:track:4Dm32oO01YpIubCHaAtKkN,,,,,,,,clickrow,logout,True,False,False,1704699611,False,7,morning
2024-01-08 08:03:24+00:00,ios,2709,US,172.58.120.118,Memory Box,Peter Cat Recording Co.,Bismillah,spotify:track:024nqC9O76nvAuIWtQGdQy,,,,,,,,clickrow,unexpected-exit-while-paused,True,False,False,1704700627,False,8,morning
2024-01-08 08:52:45+00:00,ios,190898,US,172.58.120.118,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,,,,,clickrow,trackdone,True,False,False,1704703775,False,8,morning
2024-01-08 08:56:35+00:00,ios,229477,US,172.58.120.118,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:1Iq8oo9XkmmvCQiGOfORiz,,,,,,,,trackdone,trackdone,True,False,False,1704703965,False,8,morning
2024-01-08 08:58:57+00:00,ios,140437,US,35.1.205.95,abcdefu (angrier),GAYLE,abcdefu (angrier),spotify:track:1EQFOouqdKYdpbNoOHRVO2,,,,,,,,trackdone,endplay,True,True,False,1704704195,False,8,morning
2024-01-08 08:59:58+00:00,ios,62058,US,35.1.205.95,One More Weekend,Maude Latour,One More Weekend,spotify:track:19YOJKCVvOL7v6B2Oe3UBc,,,,,,,,clickrow,endplay,True,True,False,1704704337,False,8,morning
2024-01-08 09:03:59+00:00,ios,240533,US,35.1.205.95,El Niágara en Bicicleta,Juan Luis Guerra 4.40,Ni Es Lo Mismo Ni Es Igual,spotify:track:7pV8mSDgSPbSMFw9ZP1XXR,,,,,,,,clickrow,endplay,True,True,False,1704704399,False,9,morning
2024-01-08 09:05:40+00:00,ios,101013,US,35.1.205.95,Para Enamorarte,CNCO,Primera Cita,spotify:track:3B21fRFqPLmTd9zAlK0I8A,,,,,,,,clickrow,endplay,True,True,False,1704704640,False,9,morning
2024-01-08 09:07:45+00:00,ios,124394,US,35.1.205.95,De Vuelta Pa' La Vuelta,Daddy Yankee,De Vuelta Pa' La Vuelta,spotify:track:7AUhck1sPy11OExQmDDx4P,,,,,,,,clickrow,endplay,False,True,False,1704704741,False,9,morning
2024-01-08 09:07:49+00:00,ios,4288,US,35.1.205.95,Vente Pa' Ca (feat. Maluma),Ricky Martin,Vente Pa' Ca (feat. Maluma),spotify:track:7DM4BPaS7uofFul3ywMe46,,,,,,,,clickrow,endplay,False,True,False,1704704865,False,9,morning
2024-01-08 09:08:42+00:00,ios,53909,US,35.1.205.95,Gozando en la Habana - Remasterizado,David Calzado y su Charanga Habanera,No Mires la Carátula (Remasterizado),spotify:track:7n6UamxncjagUCxB35MqMf,,,,,,,,clickrow,endplay,False,True,False,1704704869,False,9,morning
2024-01-08 09:09:43+00:00,ios,59754,US,35.1.205.95,Mon Amour - Remix,zzoilo,Mon Amour,spotify:track:5TMLavqGRKNxgzMBrVpC9R,,,,,,,,clickrow,endplay,False,True,False,1704704923,False,9,morning
2024-01-08 09:12:50+00:00,ios,186602,US,35.1.205.95,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,spotify:track:7M6CFruBrM5x7u0lTMtm6r,,,,,,,,clickrow,endplay,False,True,False,1704704983,False,9,morning
2024-01-08 09:14:07+00:00,ios,77866,US,35.1.205.95,Quiéreme,Jacob Forever,Invicto,spotify:track:649tz8MtbCHSTEzNBw7c1Q,,,,,,,,clickrow,unexpected-exit-while-paused,False,False,False,1704705170,False,9,morning
2024-01-09 06:00:31+00:00,ios,115618,US,35.1.205.95,Frisky,Dominic Fike,Sunburn,spotify:track:3my33XXLpYUzVEeLOyftV2,,,,,,,,trackdone,trackdone,True,False,False,1704779915,False,6,morning
2024-01-09 06:04:51+00:00,ios,258969,US,35.1.205.95,Ribs,Lorde,Pure Heroine,spotify:track:2MvvoeRt8NcOXWESkxWn3g,,,,,,,,trackdone,trackdone,True,False,False,1704780031,False,6,morning
2024-01-09 06:09:06+00:00,ios,255067,US,35.1.205.95,What Once Was,Her's,Songs of Her's,spotify:track:1XrSjpNe49IiygZfzb74pk,,,,,,,,trackdone,trackdone,True,False,False,1704780291,False,6,morning
2024-01-09 06:11:34+00:00,ios,147350,US,35.1.205.95,Cloud 9,Beach Bunny,Honeymoon,spotify:track:6vFsBXYczYsP0H3lgunZOm,,,,,,,,trackdone,trackdone,True,False,False,1704780547,False,6,morning
2024-01-09 06:14:43+00:00,ios,188500,US,35.1.205.95,Sexy Villain,Remi Wolf,Juno,spotify:track:27sBcXtgTBSJRdUxei1a7J,,,,,,,,trackdone,trackdone,True,False,False,1704780694,False,6,morning
2024-01-09 06:16:24+00:00,ios,100593,US,35.1.205.95,Cheapshot,Seago,Cheapshot,spotify:track:4DWvLw48z22rqMEPrja8oU,,,,,,,,trackdone,trackdone,True,False,False,1704780883,False,6,morning
2024-01-09 06:18:13+00:00,ios,108533,US,35.1.205.95,Falling Asleep,Dominic Fike,"Don't Forget About Me, Demos",spotify:track:4Q09JEsHAZhHOIPTqDGeB2,,,,,,,,trackdone,trackdone,True,False,False,1704780984,False,6,morning
2024-01-09 06:21:44+00:00,ios,209831,US,35.1.205.95,Best Part (feat. H.E.R.),Daniel Caesar,Freudian,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,,,,,,,,trackdone,trackdone,True,False,False,1704781093,False,6,morning
2024-01-09 06:23:23+00:00,ios,98544,US,35.1.205.95,Pain,PinkPantheress,to hell with it,spotify:track:4S4QJfBGGrC8jRIjJHf1Ka,,,,,,,,trackdone,trackdone,True,False,False,1704781304,False,6,morning
2024-01-09 06:26:20+00:00,ios,177212,US,35.1.205.95,lacy,Olivia Rodrigo,GUTS,spotify:track:6QT6j7rKt7Vk3IuV2AUO9W,,,,,,,,trackdone,trackdone,True,False,False,1704781403,False,6,morning
2024-01-09 06:30:09+00:00,ios,227826,US,35.1.205.95,De Selby (Part 2),Hozier,Unreal Unearth,spotify:track:3SRtygyWBQnoxuOPtdBPm2,,,,,,,,trackdone,trackdone,True,False,False,1704781581,False,6,morning
2024-01-09 06:34:04+00:00,ios,234933,US,35.1.205.95,Not Strong Enough,boygenius,the record,spotify:track:09DR0sHnQUhHOiSNttc1mv,,,,,,,,trackdone,trackdone,True,False,False,1704781809,False,6,morning
2024-01-09 06:36:09+00:00,ios,124504,US,35.1.205.95,Bodies,Dominic Fike,Sunburn,spotify:track:59JXLBosh2OFLMCARkINnB,,,,,,,,trackdone,trackdone,True,False,False,1704782044,False,6,morning
2024-01-09 06:40:03+00:00,ios,233388,US,35.1.205.95,A Night To Remember,beabadoobee,A Night To Remember,spotify:track:180AbZduI6bYQIzwCHRwu9,,,,,,,,trackdone,trackdone,True,False,False,1704782169,False,6,morning
2024-01-09 06:43:08+00:00,ios,184524,US,35.1.205.95,Kyoto,Phoebe Bridgers,Punisher,spotify:track:4vjvx7Zxkb4AltGcZ0BBvI,,,,,,,,trackdone,trackdone,True,False,False,1704782403,False,6,morning
2024-01-09 06:47:13+00:00,ios,244221,US,35.1.205.95,Getting Older,Billie Eilish,Happier Than Ever,spotify:track:4HOryCnbme0zBnF8LWij3f,,,,,,,,trackdone,trackdone,True,False,False,1704782588,False,6,morning
2024-01-09 06:49:31+00:00,ios,137773,US,35.1.205.95,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,,,,,,,,trackdone,trackdone,True,False,False,1704782833,False,6,morning
2024-01-09 06:53:05+00:00,ios,213573,US,35.1.205.95,Hell N Back,Bakar,Hell N Back,spotify:track:0rVJ6v23RQozOIvr1YotJP,,,,,,,,trackdone,trackdone,True,False,False,1704782971,False,6,morning
2024-01-09 06:55:41+00:00,ios,155721,US,35.1.205.95,Mama's Boy,Dominic Fike,Sunburn,spotify:track:0b6xZk9f96N77BfmYWnQNC,,,,,,,,trackdone,trackdone,True,False,False,1704783185,False,6,morning
2024-01-09 06:58:16+00:00,ios,153946,US,35.1.205.95,Kill Bill,SZA,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,,,,,,,,trackdone,trackdone,True,False,False,1704783342,False,6,morning
2024-01-09 07:00:23+00:00,ios,127054,US,35.1.205.95,Superstar Sh*t,Dominic Fike,What Could Possibly Go Wrong,spotify:track:20j7l6tFtc5lynXpbOQg1O,,,,,,,,trackdone,trackdone,True,False,False,1704783496,False,7,morning
